judet,localitate,strada,zip
Vrancea,Focşani,O.P.D.C. Focsani,620240
Vrancea,Focşani,O.P.R.M. Focsani,620250
Vrancea,Mandresti-Moldova,,620001
Vrancea,Mândreşti-Munteni,,620002
Vrancea,Bizigheşti,,627141
Vrancea,Ciuşlea,,627142
Vrancea,Doaga,,627143
Vrancea,Făurei,,627144
Vrancea,Garoafa,,627140
Vrancea,Precistanu,,627146
Vrancea,Răchitosu,,627147
Vrancea,Străjescu,,627148
Vrancea,Ceardac,,627151
Vrancea,Goleşti,,627150
Vrancea,Gologanu,,627206
Vrancea,Gugeşti,,627155
Vrancea,Oreavu,,627156
Vrancea,Bălăneşti,,627161
Vrancea,Cocoşari,,627162
Vrancea,Dealu Lung,,627163
Vrancea,Groapa Tufei,,627164
Vrancea,Gura Caliţei,,627160
Vrancea,Lacu lui Baban,,627166
Vrancea,Plopu,,627167
Vrancea,Poenile,,627168
Vrancea,Raşca,,627169
Vrancea,Şotârcari,,627171
Vrancea,Costişa,,627177
Vrancea,Homocea,,627175
Vrancea,Lespezi,,627178
Vrancea,Jariştea,,627180
Vrancea,Pădureni,,627181
Vrancea,Scânteia,,627182
Vrancea,Vărsătura,,627183
Vrancea,Cerbu,,627186
Vrancea,Dealu Sării,,627187
Vrancea,Jitia,,627185
Vrancea,Jitia de Jos,,627188
Vrancea,Măgura,,627189
Vrancea,Belciugele,,627191
Vrancea,Măicăneşti,,627190
Vrancea,Râmniceni,,627192
Vrancea,Slobozia Boteşti,,627193
Vrancea,Stupina,,627194
Vrancea,Tătaru,,627196
Vrancea,Călimăneşti,,625201
Vrancea,Haret,,625202
Vrancea,Mărăşeşti,,625200
Vrancea,Modruzeni,,625203
Vrancea,Pădureni,,625204
Vrancea,Siretu,,625205
Vrancea,Tişiţa,,625206
Vrancea,Livada,,627201
Vrancea,Mera,,627200
Vrancea,Milcovel,,627202
Vrancea,Roşioara,,627203
Vrancea,Vulcăneasa,,627204
Vrancea,Lămoteşti,,627207
Vrancea,Milcovul,,627205
Vrancea,Răstoaca,,627208
Vrancea,Diocheţi-Rediu,,627211
Vrancea,Frecăţei,,627212
Vrancea,Moviliţa,,627210
Vrancea,Trotuşanu,,627213
Vrancea,Văleni,,627214
Vrancea,Călienii Noi,,627216
Vrancea,Călienii Vechi,,627217
Vrancea,Năneşti,,627215
Vrancea,Năruja,,627220
Vrancea,Podu Nărujei,,627221
Vrancea,Podu Stoica,,627222
Vrancea,Rebegari,,627223
Vrancea,Negrileşti,,627021
Vrancea,Brădăceşti,,627226
Vrancea,Chiricani,,627227
Vrancea,Nereju,,627225
Vrancea,Nereju Mic,,627228
Vrancea,Sahastru,,627229
Vrancea,Bâtcari,,627231
Vrancea,Brădetu,,627232
Vrancea,Făgetu,,627233
Vrancea,Nistoreşti,,627230
Vrancea,Podu Şchiopului,,627234
Vrancea,Româneşti,,627236
Vrancea,Ungureni,,627237
Vrancea,Valea Neagră,,627238
Vrancea,Vetreşti-Herăstrău,,627239
Vrancea,Obrejiţa,,627356
Vrancea,Odobeşti,,625300
Vrancea,Unirea,,625301
Vrancea,Ghebari,,627242
Vrancea,Paltin,,627240
Vrancea,Prahuda,,627246
Vrancea,Ţepa,,627251
Vrancea,Vâlcani,,627253
Vrancea,Crucea de Jos,,625401
Vrancea,Crucea de Sus,,625402
Vrancea,Dumbrava,,625403
Vrancea,Neicu,,625404
Vrancea,Panciu,,625400
Vrancea,Satu Nou,,625405
Vrancea,Hăulişca,,627368
Vrancea,Păuleşti,,627371
Vrancea,Păuneşti,,627260
Vrancea,Viişoara,,627261
Vrancea,Argea,,627176
Vrancea,Ploscuţeni,,627179
Vrancea,Dealu Cucului,,627266
Vrancea,Dumbrava,,627267
Vrancea,Mahriu,,627268
Vrancea,Odobasca,,627269
Vrancea,Petreanu,,627271
Vrancea,Podu Lacului,,627272
Vrancea,Poiana Cristei,,627265
Vrancea,Târâtu,,627273
Vrancea,Popeşti,,627386
Vrancea,Tercheşti,,627387
Vrancea,Ciorani,,627276
Vrancea,Domneşti-Sat,,627277
Vrancea,Domneşti-Târg,,627278
Vrancea,Pufeşti,,627275
Vrancea,Gogoiu,,627281
Vrancea,Mărăşti,,627282
Vrancea,Răcoasa,,627280
Vrancea,Varniţa,,627283
Vrancea,Verdea,,627284
Vrancea,Farcaş,,627286
Vrancea,Jgheaburi,,627287
Vrancea,Piscu Reghiului,,627288
Vrancea,Răiuţi,,627289
Vrancea,Reghiu,,627285
Vrancea,Şindrilari,,627291
Vrancea,Ursoaia,,627292
Vrancea,Valea Milcovului,,627293
Vrancea,Angheleşti,,627296
Vrancea,Copăceşti,,627297
Vrancea,Rugineşti,,627295
Vrancea,Văleni,,627298
Vrancea,Bogza,,627301
Vrancea,Căiata,,627302
Vrancea,Sihlea,,627300
Vrancea,Voetin,,627303
Vrancea,Cornetu,,627306
Vrancea,Coroteni,,627307
Vrancea,Lieşti,,627308
Vrancea,Olăreni,,627309
Vrancea,Slobozia Bradului,,627305
Vrancea,Valea Beciului,,627311
Vrancea,Armeni,,627316
Vrancea,Jilişte,,627317
Vrancea,Slobozia Ciorăşti,,627315
Vrancea,Dragosloveni,,627321
Vrancea,Rucăreni,,627322
Vrancea,Soveja,,627320
Vrancea,Carşocheşti-Corăbiţa,,627241
Vrancea,Morăreşti,,627243
Vrancea,Păvălari,,627244
Vrancea,Spulber,,627247
Vrancea,Ţipău,,627252
Vrancea,Tojanii de Jos,,627248
Vrancea,Tojanii de Sus,,627249
Vrancea,Muncelu,,627326
Vrancea,Repedea,,627327
Vrancea,Străoane,,627325
Vrancea,Văleni,,627328
Vrancea,Suraia,,627330
Vrancea,Pădureni,,627357
Vrancea,Pietroasa,,627358
Vrancea,Slimnic,,627359
Vrancea,Tâmboeşti,,627355
Vrancea,Trestieni,,627361
Vrancea,Călimăneasa,,627336
Vrancea,Costişa,,627337
Vrancea,Costişa de Sus,,627338
Vrancea,Covrag,,627339
Vrancea,Feldioara,,627341
Vrancea,Galbeni,,627342
Vrancea,Năneşti,,627343
Vrancea,Tănăsoaia,,627335
Vrancea,Vladnicu de Jos,,627344
Vrancea,Vladnicu de Sus,,627346
Vrancea,Bordeasca Nouă,,627351
Vrancea,Bordeasca Veche,,627352
Vrancea,Mărtineşti,,627353
Vrancea,Tătăranu,,627350
Vrancea,Vâjâitoarea,,627354
Vrancea,Bătineşti,,627376
Vrancea,Clipiceşti,,627377
Vrancea,Igeşti,,627378
Vrancea,Oleşeşti,,627379
Vrancea,Pătrăşcani,,627381
Vrancea,Sârbi,,627382
Vrancea,Ţifeşti,,627375
Vrancea,Vităneşti,,627383
Vrancea,Coza,,627366
Vrancea,Greşu,,627367
Vrancea,Lepşa,,627369
Vrancea,Tulnici,,627365
Vrancea,Urecheşti,,627385
Vrancea,Colacu,,627391
Vrancea,Mătăcina,,627392
Vrancea,Poduri,,627393
Vrancea,Prisaca,,627394
Vrancea,Valea Sării,,627390
Vrancea,Balta Raţei,,627396
Vrancea,Jorăşti,,627397
Vrancea,Mirceştii Noi,,627398
Vrancea,Mirceştii Vechi,,627399
Vrancea,Petreşti,,627401
Vrancea,Răduleşti,,627402
Vrancea,Vânători,,627395
Vrancea,Beciu,,627406
Vrancea,Faraoanele,,627407
Vrancea,Olteni,,627408
Vrancea,Pietroasa,,627409
Vrancea,Râmniceanca,,627411
Vrancea,Vârteşcoiu,,627405
Vrancea,Burca,,627416
Vrancea,Ireşti,,627417
Vrancea,Ruget,,627418
Vrancea,Scafari,,627419
Vrancea,Şerbeşti,,627421
Vrancea,Tichiriş,,627422
Vrancea,Vidra,,627415
Vrancea,Viişoara,,627423
Vrancea,Voloşcani,,627424
Vrancea,Bahnele,,627426
Vrancea,După Măgura,,627427
Vrancea,Neculele,,627428
Vrancea,Poiana Stoichii,,627429
Vrancea,Tănăsari,,627431
Vrancea,Vintileasca,,627425
Vrancea,Livezile,,627436
Vrancea,Mesteacănu,,627437
Vrancea,Piscu Radului,,627438
Vrancea,Vizantea Mănăstirească,,627439
Vrancea,Vizantea Răzăşească,,627441
Vrancea,Vizantea-Livezi,,627435
Vrancea,Bodeşti,,627446
Vrancea,Muncei,,627447
Vrancea,Ploştina,,627448
Vrancea,Poiana,,627449
Vrancea,Spineşti,,627451
Vrancea,Vrâncioaia,,627445
Vrancea,Boţârlău,,627456
Vrancea,Hânguleşti,,627457
Vrancea,Maluri,,627458
Vrancea,Vadu Roşca,,627459
Vrancea,Vulturu,,627455
Dolj,Afumaţi,,207005
Dolj,Boureni,,207006
Dolj,Covei,,207007
Dolj,Almăj,,207010
Dolj,Bogea,,207012
Dolj,Moşneni,,207014
Dolj,Şitoaia,,207016
Dolj,Amărăştii de Jos,,207020
Dolj,Ocolna,,207021
Dolj,Prapor,,207022
Dolj,Amărăştii de Sus,,207025
Dolj,Zvorsca,,207028
Dolj,Apele Vii,,207030
Dolj,Argetoaia,,207035
Dolj,Băranu,,207036
Dolj,Berbeşu,,207037
Dolj,Iordăcheşti,,207038
Dolj,Leordoasa,,207039
Dolj,Malumnic,,207041
Dolj,Novac,,207042
Dolj,Piria,,207043
Dolj,Poiana Fântânii,,207044
Dolj,Salcia,,207046
Dolj,Teascu din Deal,,207047
Dolj,Ursoaia,,207048
Dolj,Băileşti,,205100
Dolj,Balasan,,205101
Dolj,Bârca,,207055
Dolj,Bechet,,207060
Dolj,Bistreţ,,207065
Dolj,Bistreţu Nou,,207066
Dolj,Brânduşa,,207067
Dolj,Plosca,,207068
Dolj,Botoşeşti-Paia,,207070
Dolj,Brabova,,207075
Dolj,Caraiman,,207076
Dolj,Mosna,,207077
Dolj,Răchita de Jos,,207078
Dolj,Urdiniţa,,207079
Dolj,Voita,,207081
Dolj,Brădeşti,,207105
Dolj,Brădeştii Bătrâni,,207106
Dolj,Meteu,,207107
Dolj,Piscani,,207108
Dolj,Răcarii de Jos,,207109
Dolj,Tatomireşti,,207111
Dolj,Braloştiţa,,207085
Dolj,Ciocanele,,207086
Dolj,Racoviţa,,207087
Dolj,Schitu,,207088
Dolj,Sfîrcea,,207089
Dolj,Valea Fântânilor,,207091
Dolj,Bădoşi,,207096
Dolj,Bratovoeşti,,207095
Dolj,Georocu Mare,,207097
Dolj,Prunet,,207098
Dolj,Breasta,,207115
Dolj,Cotu,,207116
Dolj,Crovna,,207117
Dolj,Făget,,207118
Dolj,Obedin,,207119
Dolj,Roşieni,,207121
Dolj,Valea Lungului,,207122
Dolj,Bucovăţ,,207125
Dolj,Cârligei,,207126
Dolj,Italieni,,207127
Dolj,Leamna de Jos,,207128
Dolj,Leamna de Sus,,207129
Dolj,Palilula,,207131
Dolj,Sărbătoarea,,207132
Dolj,Bulzeşti,,207135
Dolj,Frăţila,,207136
Dolj,Gura Racului,,207137
Dolj,Înfrăţirea,,207138
Dolj,Piscu Lung,,207139
Dolj,Poienile,,207141
Dolj,Prejoi,,207142
Dolj,Sălişte,,207143
Dolj,Seculeşti,,207144
Dolj,Stoiceşti,,207146
Dolj,Basarabi,,205201
Dolj,Calafat,,205200
Dolj,Ciupercenii Vechi,,205202
Dolj,Golenţi,,205203
Dolj,Călăraşi,,207170
Dolj,Sărata,,207171
Dolj,Bâzdâna,,207151
Dolj,Belcinu,,207152
Dolj,Calopăr,,207150
Dolj,Panaghia,,207153
Dolj,Sălcuţa,,207154
Dolj,Caraula,,207155
Dolj,Cârna,,207306
Dolj,Carpen,,207160
Dolj,Cleanov,,207161
Dolj,Gebleşti,,207162
Dolj,Castranova,,207165
Dolj,Puţuri,,207166
Dolj,Catane,,207431
Dolj,Catanele Noi,,207432
Dolj,Celaru,,207175
Dolj,Ghizdăveşti,,207176
Dolj,Marotinu de Jos,,207177
Dolj,Marotinu de Sus,,207178
Dolj,Soreni,,207179
Dolj,Cerăt,,207180
Dolj,Malaica,,207181
Dolj,Cernăteşti,,207185
Dolj,Corniţa,,207186
Dolj,Rasnicu Bătrân,,207187
Dolj,Rasnicu Oghian,,207188
Dolj,Ţiu,,207189
Dolj,Cetate,,207190
Dolj,Moreni,,207191
Dolj,Cetăţuia,,207196
Dolj,Cioroiaşi,,207195
Dolj,Cioroiu Nou,,207197
Dolj,Ciupercenii Noi,,207200
Dolj,Smârdan,,207201
Dolj,Carcea,,207206
Dolj,Coşoveni,,207205
Dolj,Coţofenii din Dos,,207210
Dolj,Mihăiţa,,207211
Dolj,Potmelţu,,207212
Dolj,Beharca,,207011
Dolj,Coţofenii din Faţă,,207013
Dolj,Craiova,Stradă Iorga Nicolae,200008
Dolj,Craiova,Stradă Lalescu Traian,200008
Dolj,Craiova,Stradă Lapus Arges,200008
Dolj,Craiova,Stradă Calea Bucuresti,200009
Dolj,Craiova,Stradă Dezrobirii,200009
Dolj,Craiova,Stradă Strajan Mihail,200010
Dolj,Craiova,Stradă Lapus Arges,200011
Dolj,Craiova,Stradă Mincu Ion,200011
Dolj,Craiova,Stradă Calea Bucuresti,200012
Dolj,Craiova,Stradă Lalescu Traian,200012
Dolj,Craiova,Stradă Strajan Mihail,200012
Dolj,Craiova,Stradă Strajan Mihail,200013
Dolj,Craiova,Stradă Iorga Nicolae,200016
Dolj,Craiova,Stradă Iorga Nicolae,200017
Dolj,Craiova,Stradă Dezrobirii,200018
Dolj,Craiova,Stradă Iorga Nicolae,200018
Dolj,Craiova,Stradă Constantinescu Gogu,200019
Dolj,Craiova,Stradă Lalescu Traian,200019
Dolj,Craiova,Stradă Lyon,200020
Dolj,Craiova,Stradă Mircea cel Batran,200020
Dolj,Craiova,Stradă Batranilor,200023
Dolj,Craiova,Stradă titeica Gheorghe,200023
Dolj,Craiova,Stradă Maramures,200024
Dolj,Craiova,Bulevard Decebal,200025
Dolj,Craiova,Stradă Batranilor,200025
Dolj,Craiova,Stradă titeica Gheorghe,200025
Dolj,Craiova,Stradă Maramures,200026
Dolj,Craiova,Stradă Luceafarului,200027
Dolj,Craiova,Stradă Iorga Nicolae,200030
Dolj,Craiova,Stradă Stoilov Simion,200030
Dolj,Craiova,Stradă Stoilov Simion,200031
Dolj,Craiova,Stradă Barca Mihail,200032
Dolj,Craiova,Stradă Constantinescu Gogu,200032
Dolj,Craiova,Stradă titeica Gheorghe,200032
Dolj,Craiova,Bulevard Decebal,200033
Dolj,Craiova,Stradă Barca Mihail,200033
Dolj,Craiova,Stradă titeica Gheorghe,200033
Dolj,Craiova,Stradă Popescu Voitesti,200034
Dolj,Craiova,Stradă Barca Mihail,200037
Dolj,Craiova,Stradă Constantinescu Gogu,200037
Dolj,Craiova,Stradă Lalescu Traian,200037
Dolj,Craiova,Bulevard Decebal,200038
Dolj,Craiova,Stradă Barca Mihail,200038
Dolj,Craiova,Stradă Lalescu Traian,200038
Dolj,Craiova,Bulevard Decebal,200039
Dolj,Craiova,Stradă Poenaru Petrache,200039
Dolj,Craiova,Stradă Stoica Dumitru,200039
Dolj,Craiova,Stradă Breazul George,200040
Dolj,Craiova,Stradă Lalescu Traian,200040
Dolj,Craiova,Stradă Mircea cel Batran,200040
Dolj,Craiova,Stradă Breazul George,200041
Dolj,Craiova,Stradă Dezrobirii,200041
Dolj,Craiova,Stradă Mircea cel Batran,200041
Dolj,Craiova,Stradă Poenaru Petrache,200041
Dolj,Craiova,Stradă Rampei,200041
Dolj,Craiova,Bulevard Dacia,200044
Dolj,Craiova,Stradă Brazda lui Novac,200044
Dolj,Craiova,Bulevard Dacia,200045
Dolj,Craiova,Bulevard Dacia,200046
Dolj,Craiova,Bulevard Dacia,200047
Dolj,Craiova,Bulevard Dacia,200048
Dolj,Craiova,Bulevard Dacia,200049
Dolj,Craiova,Stradă Piata Garii,200049
Dolj,Craiova,Stradă Rovine,200049
Dolj,Craiova,Stradă Lazareanu Barbu,200050
Dolj,Craiova,Stradă Iorga Nicolae,200051
Dolj,Craiova,Stradă Rovine,200051
Dolj,Craiova,Stradă Franarului,200052
Dolj,Craiova,Stradă Rovine,200052
Dolj,Craiova,Stradă Rovine,200053
Dolj,Craiova,Stradă Basarabia,200056
Dolj,Craiova,Bulevard Carol I,200057
Dolj,Craiova,Stradă Rovine,200057
Dolj,Craiova,Stradă Iorga Nicolae,200058
Dolj,Craiova,Stradă Rovine,200058
Dolj,Craiova,Stradă Dionisie Eclesiarhul,200059
Dolj,Craiova,Stradă Hasdeu Petriceicu Bogdan,200059
Dolj,Craiova,Stradă Fratii Golesti,200060
Dolj,Craiova,"Stradă Negulici Ion, pictor",200060
Dolj,Craiova,Bulevard Carol I,200061
Dolj,Craiova,Stradă Feldioara,200061
Dolj,Craiova,Stradă Feleacului,200061
Dolj,Craiova,"Stradă Averescu Alexandru, maresal",200064
Dolj,Craiova,Bulevard Dacia,200065
Dolj,Craiova,"Stradă Averescu Alexandru, maresal",200065
Dolj,Craiova,"Stradă Vulovici Nicolae, capitan",200065
Dolj,Craiova,Bulevard Dacia,200066
Dolj,Craiova,"Stradă Averescu Alexandru, maresal",200066
Dolj,Craiova,Stradă 1 Decembrie 1918,200067
Dolj,Craiova,"Stradă Averescu Alexandru, maresal",200067
Dolj,Craiova,"Stradă Averescu Alexandru, maresal",200068
Dolj,Craiova,"Stradă Magereanu Nicolae, general",200071
Dolj,Craiova,Stradă Doljului,200072
Dolj,Craiova,Stradă Doljului,200073
Dolj,Craiova,"Stradă Magereanu Nicolae, general",200074
Dolj,Craiova,"Stradă Magereanu Nicolae, general",200075
Dolj,Craiova,"Stradă Argetoianu Constantin, general",200078
Dolj,Craiova,"Stradă Radovici Dimitrie, sergent",200078
Dolj,Craiova,"Stradă Argetoianu Constantin, general",200079
Dolj,Craiova,"Stradă Cerchez Mihail, general",200080
Dolj,Craiova,"Stradă Argetoianu Constantin, general",200081
Dolj,Craiova,"Stradă Argetoianu Constantin, general",200082
Dolj,Craiova,Stradă Remus,200082
Dolj,Craiova,Bulevard Carol I,200085
Dolj,Craiova,Stradă Fratii Golesti,200085
Dolj,Craiova,Stradă Piata Garii,200085
Dolj,Craiova,"Stradă Argetoianu Constantin, general",200086
Dolj,Craiova,"Stradă Argetoianu Constantin, general",200087
Dolj,Craiova,"Stradă Popescu Constantin, sergent",200088
Dolj,Craiova,"Stradă Popescu Constantin, sergent",200089
Dolj,Craiova,"Stradă Radovici Dimitrie, sergent",200089
Dolj,Craiova,"Stradă Argetoianu Constantin, general",200092
Dolj,Craiova,"Stradă Cernatescu Ion, general doctor",200092
Dolj,Craiova,Stradă Fratii Golesti,200092
Dolj,Craiova,Stradă Paltinis,200092
Dolj,Craiova,"Stradă Cernatescu Ion, general doctor",200093
Dolj,Craiova,Stradă Olteni,200094
Dolj,Craiova,Stradă Paltinis,200094
Dolj,Craiova,"Stradă Cernatescu Ion, general doctor",200095
Dolj,Craiova,Stradă Paltinis,200095
Dolj,Craiova,"Stradă Argetoianu Constantin, general",200096
Dolj,Craiova,"Stradă Cernatescu Ion, general doctor",200096
Dolj,Craiova,Stradă Rozelor,200099
Dolj,Craiova,Alee I Bariera Valcii,200100
Dolj,Craiova,Alee I Simnic,200100
Dolj,Craiova,Stradă Alunului,200100
Dolj,Craiova,Stradă Bariera Valcii,200100
Dolj,Craiova,Alee I Depoului,200101
Dolj,Craiova,Alee II Depoului,200101
Dolj,Craiova,Stradă Primaverii,200102
Dolj,Craiova,Alee I Primaverii,200103
Dolj,Craiova,Alee II Primaverii,200103
Dolj,Craiova,Alee III Primaverii,200103
Dolj,Craiova,Alee IV Primaverii,200103
Dolj,Craiova,Alee V Primaverii,200103
Dolj,Craiova,Alee VI Primaverii,200103
Dolj,Craiova,Stradă Viilor,200106
Dolj,Craiova,Alee Prunului,200107
Dolj,Craiova,Stradă Bradului,200107
Dolj,Craiova,Stradă Prunului,200107
Dolj,Craiova,Stradă Zmeurei,200107
Dolj,Craiova,Alee I Bucegi,200108
Dolj,Craiova,Alee II Bucegi,200108
Dolj,Craiova,Stradă Bucegi,200108
Dolj,Craiova,Stradă Rodna,200108
Dolj,Craiova,Stradă Viorele,200108
Dolj,Craiova,Alee Trotusului,200109
Dolj,Craiova,Stradă Calimanului,200109
Dolj,Craiova,Stradă Polovragi,200109
Dolj,Craiova,Stradă Postavarul,200109
Dolj,Craiova,Stradă Trotusului,200109
Dolj,Craiova,Alee I Cantonului,200110
Dolj,Craiova,Alee II Cantonului,200110
Dolj,Craiova,Alee III Cantonului,200110
Dolj,Craiova,Stradă Cantonului,200110
Dolj,Craiova,Stradă Carpenului,200110
Dolj,Craiova,Stradă Merisorului,200110
Dolj,Craiova,"Stradă Popescu Constantin, sergent",200113
Dolj,Craiova,Stradă Brazda lui Novac,200114
Dolj,Craiova,Stradă Brazda lui Novac,200115
Dolj,Craiova,Stradă Lamaitei,200115
Dolj,Craiova,"Stradă Cerchez Mihail, general",200116
Dolj,Craiova,Stradă Lamaitei,200116
Dolj,Craiova,"Stradă Cerchez Mihail, general",200117
Dolj,Craiova,Stradă Afinelor,200120
Dolj,Craiova,Stradă Murelor,200120
Dolj,Craiova,Stradă Teilor,200120
Dolj,Craiova,Alee I Teilor,200121
Dolj,Craiova,Alee II Teilor,200121
Dolj,Craiova,Alee III Teilor,200121
Dolj,Craiova,Alee IV Teilor,200121
Dolj,Craiova,Alee V Teilor,200121
Dolj,Craiova,Alee VI Teilor,200121
Dolj,Craiova,VII Teilor,200121
Dolj,Craiova,VIII Teilor,200121
Dolj,Craiova,Alee I Toamnei,200122
Dolj,Craiova,Stradă Toamnei,200122
Dolj,Craiova,Alee I Ramuri,200123
Dolj,Craiova,Alee II Bariera Valcii,200123
Dolj,Craiova,Alee II Ramuri,200123
Dolj,Craiova,Alee III Ramuri,200123
Dolj,Craiova,Stradă Bariera Valcii,200123
Dolj,Craiova,Stradă Ramuri,200123
Dolj,Craiova,Stradă Caisului,200124
Dolj,Craiova,Stradă Teilor,200124
Dolj,Craiova,Stradă Visinului,200124
Dolj,Craiova,Stradă Doljului,200127
Dolj,Craiova,Stradă Ovidiu,200127
Dolj,Craiova,Stradă Paltinis,200127
Dolj,Craiova,Stradă Pietatii,200127
Dolj,Craiova,Stradă Sfantu Gheorghe,200127
Dolj,Craiova,Stradă Paltinis,200128
Dolj,Craiova,Stradă Conta Vasile,200129
Dolj,Craiova,Stradă Stefan cel Mare,200129
Dolj,Craiova,Stradă Cosbuc George,200130
Dolj,Craiova,Stradă Stefan cel Mare,200130
Dolj,Craiova,Stradă Eminescu Mihai,200131
Dolj,Craiova,"Stradă Nicolae Dan, arhitect",200131
Dolj,Craiova,Alee Brancusi Constantin,200134
Dolj,Craiova,Stradă Amaradiei,200134
Dolj,Craiova,Stradă Titulescu Nicolae,200134
Dolj,Craiova,Stradă Brancusi Constantin,200135
Dolj,Craiova,Stradă Brancusi Constantin,200136
Dolj,Craiova,Stradă Piata Unirii,200136
Dolj,Craiova,Stradă Titulescu Nicolae,200136
Dolj,Craiova,Stradă Piata Unirii,200137
Dolj,Craiova,Stradă Principatele Unite,200138
Dolj,Craiova,Alee Licurici,200139
Dolj,Craiova,Stradă Avram Iancu,200139
Dolj,Craiova,Stradă Brancusi Constantin,200139
Dolj,Craiova,Stradă Principatele Unite,200139
Dolj,Craiova,Stradă Enescu George,200142
Dolj,Craiova,Stradă Iancu Jianu,200142
Dolj,Craiova,Stradă Opanez,200142
Dolj,Craiova,Stradă Titulescu Nicolae,200142
Dolj,Craiova,Stradă Filantropiei,200143
Dolj,Craiova,Stradă Iancu Jianu,200143
Dolj,Craiova,Stradă Lecca Constantin,200143
Dolj,Craiova,Stradă Enescu George,200144
Dolj,Craiova,Stradă Turturele,200144
Dolj,Craiova,Stradă Enescu George,200145
Dolj,Craiova,Stradă Stefanescu Sabba,200145
Dolj,Craiova,Stradă Enescu George,200146
Dolj,Craiova,Stradă Dambovita,200147
Dolj,Craiova,Stradă Titulescu Nicolae,200147
Dolj,Craiova,Stradă Dambovita,200150
Dolj,Craiova,Stradă Pascani,200150
Dolj,Craiova,Stradă Dambovita,200151
Dolj,Craiova,Stradă Pascani,200151
Dolj,Craiova,Stradă Titulescu Nicolae,200152
Dolj,Craiova,Stradă Titulescu Nicolae,200153
Dolj,Craiova,Stradă Titulescu Nicolae,200154
Dolj,Craiova,Stradă Amaradiei,200157
Dolj,Craiova,Stradă Enescu George,200157
Dolj,Craiova,Stradă Plevnei,200157
Dolj,Craiova,Stradă Enescu George,200158
Dolj,Craiova,Stradă Fagaras,200158
Dolj,Craiova,Stradă Amaradiei,200159
Dolj,Craiova,Stradă Enescu George,200159
Dolj,Craiova,Stradă Enescu George,200160
Dolj,Craiova,Stradă Banescu Nicolae,200161
Dolj,Craiova,Stradă Enescu George,200161
Dolj,Craiova,Stradă Enescu George,200162
Dolj,Craiova,"Stradă Demetriade Scarlat, colonel",200166
Dolj,Craiova,Stradă Doljului,200166
Dolj,Craiova,"Stradă Demetriade Scarlat, colonel",200167
Dolj,Craiova,Stradă Doljului,200167
Dolj,Craiova,"Stradă Demetriade Scarlat, colonel",200168
Dolj,Craiova,Stradă 1 Decembrie 1918,200169
Dolj,Craiova,Stradă 1 Decembrie 1918,200170
Dolj,Craiova,Stradă Amaradiei,200170
Dolj,Craiova,Stradă Brazda lui Novac,200170
Dolj,Craiova,Stradă Enescu George,200170
Dolj,Craiova,Stradă Sandulescu Amilcar,200170
Dolj,Craiova,Stradă 1 Decembrie 1918,200171
Dolj,Craiova,Stradă Dragos Voda,200171
Dolj,Craiova,Bulevard Dacia,200172
Dolj,Craiova,Stradă 1 Decembrie 1918,200173
Dolj,Craiova,Stradă 1 Decembrie 1918,200174
Dolj,Craiova,Stradă Brestei,200177
Dolj,Craiova,Stradă Eroul Necunoscut,200177
Dolj,Craiova,Stradă Grecescu Dimitrie,200177
Dolj,Craiova,Stradă Mangaliei,200177
